0,0,0
1,3.56133e-06,0
2,1.18619e-05,0
3,3.75373e-05,0
4,0.000112858,0
5,0.000322381,0
6,0.000874922,0
7,0.00225597,0
8,0.00552663,0
9,0.0128633,0
10,0.0284452,0
11,0.0597625,0
12,0.119293,0
13,0.226236,0
14,0.407638,0
15,0.697832,0
16,1.13499,0
17,1.75387,0
18,2.57493,0
19,3.59169,0
20,4.75989,0
21,5.99319,0
22,7.16941,0
23,8.14842,0
24,8.79887,0
25,9.02703,0
26,8.79887,0
27,8.14842,0
28,7.16941,0
29,5.99319,0
30,4.75989,0
31,3.59169,0
32,2.57493,0
33,1.75387,0
34,1.13499,0
35,0.697832,0
36,0.407638,0
37,0.226236,0
38,0.119293,0
39,0.0597625,0
40,0.0284452,0.00789568
41,0.0128633,0.00789568
42,0.00552663,0.00789568
43,0.00225597,0.00789568
44,0.000874922,0.00789568
45,0.000322381,0.00789568
46,0.000112858,0.00789568
47,3.75373e-05,0.00789568
48,1.18619e-05,0.00789568
49,3.56133e-06,0.00789568
50,1.01586e-06,0.00789568
51,2.75308e-07,0.00789568
52,7.08872e-08,0.00789568
53,1.73413e-08,0.00789568
54,4.0305e-09,0.00789568
55,8.90021e-10,0.00789568
56,1.86726e-10,0.00789568
57,3.722e-11,0.00789568
58,7.04871e-12,0.00789568
59,1.26826e-12,0.00789568
60,2.16805e-13,0.00789568
61,3.52125e-14,0
62,5.43359e-15,0
63,7.96602e-16,0
64,1.10958e-16,0
65,1.4684e-17,0
66,1.84625e-18,0
67,2.20547e-19,0
68,2.50309e-20,0
69,2.69908e-21,0
70,2.76515e-22,0
71,2.69145e-23,0
72,2.48896e-24,0
73,2.18683e-25,0
74,1.82547e-26,0
75,1.44777e-27,0
76,1.0909e-28,0
77,7.80978e-30,0
78,5.31196e-31,0
79,3.4327e-32,0
80,2.10756e-33,0
81,1.22939e-34,0
82,6.81337e-36,0
83,3.58756e-37,0
84,1.79473e-38,0
85,8.53033e-40,0
86,3.85208e-41,0
87,1.65268e-42,0
88,6.73668e-44,0
89,2.60896e-45,0
90,9.59962e-47,0
91,3.35586e-48,0
92,1.1146e-49,0
93,3.51719e-51,0
94,1.05448e-52,0
95,3.00362e-54,0
96,8.1286e-56,0
97,2.09002e-57,0
98,5.10563e-59,0
99,1.18498e-60,0
100,0,0

0,0,0
1,0.0517242,0
2,0.193719,0
3,0.389759,0
4,0.592608,0
5,0.759063,0
6,0.860495,0
7,0.888277,0
8,0.852827,0
9,0.776773,0
10,0.685753,0
11,0.600979,0
12,0.535858,0
13,0.496561,0
14,0.484913,0
15,0.50163,0
16,0.5484,0
17,0.628204,0
18,0.744137,0
19,0.897599,0
20,1.08674,0
21,1.30576,0
22,1.54524,0
23,1.79343,0
24,2.03803,0
25,2.2681,0
26,2.4752,0
27,2.65338,0
28,2.79757,0
29,2.90131,0
30,2.95483,0
31,2.94525,0
32,2.85973,0
33,2.69096,0
34,2.44292,0
35,2.13385,0
36,1.79469,0
37,1.4634,0
38,1.17698,0
39,0.962485,0
40,0.828303,0.00789568
41,0.777537,0.00789568
42,0.783908,0.00789568
43,0.816764,0.00789568
44,0.84718,0.00789568
45,0.854015,0.00789568
46,0.827803,0.00789568
47,0.771157,0.00789568
48,0.6959,0.00789568
49,0.618397,0.00789568
50,0.554622,0.00789568
51,0.515945,0.00789568
52,0.50636,0.00789568
53,0.521718,0.00789568
54,0.551152,0.00789568
55,0.580271,0.00789568
56,0.595136,0.00789568
57,0.585896,0.00789568
58,0.549098,0.00789568
59,0.488193,0.00789568
60,0.41244,0.00789568
61,0.335046,0
62,0.266814,0
63,0.226536,0
64,0.232226,0
65,0.299144,0
66,0.436931,0
67,0.646073,0
68,0.914841,0
69,1.21835,0
70,1.52097,0
71,1.78212,0
72,1.96409,0
73,2.03966,0
74,1.99739,0
75,1.84326,0
76,1.59848,0
77,1.29479,0
78,0.968591,0
79,0.655473,0
80,0.385788,0
81,0.18163,0
82,0.0552876,0
83,0.00938109,0
84,0.0387281,0
85,0.133433,0
86,0.281886,0
87,0.472095,0
88,0.690509,0
89,0.919159,0
90,1.13336,0
91,1.30256,0
92,1.39542,0
93,1.38806,0
94,1.27226,0
95,1.06048,0
96,0.785314,0
97,0.493652,0
98,0.237201,0
99,0.0621062,0
100,0,0

0,0,0
1,0.00844494,0
2,0.0331373,0
3,0.0729998,0
4,0.127176,0
5,0.19662,0
6,0.282937,0
7,0.385644,0
8,0.500184,0
9,0.616392,0
10,0.718571,0
11,0.788986,0
12,0.813866,0
13,0.789081,0
14,0.723187,0
15,0.636923,0
16,0.559155,0
17,0.520108,0
18,0.54374,0
19,0.641639,0
20,0.810348,0
21,1.0328,0
22,1.28313,0
23,1.53304,0
24,1.75746,0
25,1.93807,0
26,2.06431,0
27,2.13251,0
28,2.14398,0
29,2.10271,0
30,2.01377,0
31,1.88324,0
32,1.71971,0
33,1.53517,0
34,1.34374,0
35,1.15821,0
36,0.98694,0
37,0.832256,0
38,0.690548,0
39,0.554837,0
40,0.421312,0.00789568
41,0.298291,0.00789568
42,0.19191,0.00789568
43,0.113513,0.00789568
44,0.0756359,0.00789568
45,0.0863515,0.00789568
46,0.145874,0.00789568
47,0.245594,0.00789568
48,0.369888,0.00789568
49,0.499728,0.00789568
50,0.61645,0.00789568
51,0.705044,0.00789568
52,0.756714,0.00789568
53,0.770168,0.00789568
54,0.751404,0.00789568
55,0.712546,0.00789568
56,0.670472,0.00789568
57,0.645453,0.00789568
58,0.659484,0.00789568
59,0.73396,0.00789568
60,0.886572,0.00789568
61,1.12758,0
62,1.4358,0
63,1.78523,0
64,2.13354,0
65,2.42797,0
66,2.61645,0
67,2.6613,0
68,2.5512,0
69,2.30644,0
70,1.9748,0
71,1.61878,0
72,1.29871,0
73,1.05745,0
74,0.911868,0
75,0.852968,0
76,0.853751,0
77,0.881024,0
78,0.906976,0
79,0.917086,0
80,0.912708,0
81,0.908371,0
82,0.925136,0
83,0.982134,0
84,1.08873,0
85,1.23961,0
86,1.4143,0
87,1.58146,0
88,1.70655,0
89,1.76071,0
90,1.72784,0
91,1.60785,0
92,1.41546,0
93,1.17533,0
94,0.915604,0
95,0.662241,0
96,0.435546,0
97,0.249353,0
98,0.112032,0
99,0.0281733,0
100,0,0

0,0,0
1,0.100009,0
2,0.376764,0
3,0.767142,0
4,1.18338,0
5,1.5375,0
6,1.76031,0
7,1.81583,0
8,1.70819,0
9,1.47522,0
10,1.17479,0
11,0.869495,0
12,0.611475,0
13,0.431446,0
14,0.33574,0
15,0.310847,0
16,0.33241,0
17,0.375281,0
18,0.421499,0
19,0.463728,0
20,0.503491,0
21,0.545929,0
22,0.594301,0
23,0.646856,0
24,0.696682,0
25,0.733569,0
26,0.746839,0
27,0.728651,0
28,0.677008,0
29,0.597179,0
30,0.500842,0
31,0.403484,0
32,0.320746,0
33,0.264038,0
34,0.23706,0
35,0.235674,0
36,0.250807,0
37,0.271765,0
38,0.28958,0
39,0.299132,0
40,0.297368,0.00789568
41,0.287786,0.00789568
42,0.268608,0.00789568
43,0.239118,0.00789568
44,0.199852,0.00789568
45,0.154736,0.00789568
46,0.110808,0.00789568
47,0.0762447,0.00789568
48,0.0579546,0.00789568
49,0.0589819,0.00789568
50,0.07722,0.00789568
51,0.106183,0.00789568
52,0.137386,0.00789568
53,0.163486,0.00789568
54,0.181001,0.00789568
55,0.191589,0.00789568
56,0.201927,0.00789568
57,0.222745,0.00789568
58,0.267368,0.00789568
59,0.349864,0.00789568
60,0.483055,0.00789568
61,0.676832,0
62,0.924524,0
63,1.21902,0
64,1.54726,0
65,1.89242,0
66,2.23681,0
67,2.56463,0
68,2.86367,0
69,3.12559,0
70,3.34513,0
71,3.51921,0
72,3.64602,0
73,3.72423,0
74,3.75166,0
75,3.72394,0
76,3.6339,0
